run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
140,1844,43,43,NEW_ORDER,0,0,0
140,1844,11,11,NEW_ORDER,0,0,0
140,1844,52,52,PAYMENT,0,0,0
140,1844,31,31,NEW_ORDER,0,0,0
140,1844,10,10,NEW_ORDER,0,0,0
140,1844,17,17,NEW_ORDER,0,0,0
140,1844,27,27,NEW_ORDER,0,0,0
140,1844,27,27,PAYMENT,0,0,0
140,1844,21,21,NEW_ORDER,0,0,0
140,1844,15,15,NEW_ORDER,0,0,0
140,1844,24,24,NEW_ORDER,0,0,0
140,1845,17,17,PAYMENT,0,0,0
140,1845,8,8,NEW_ORDER,0,0,0
140,1845,35,35,PAYMENT,0,0,0
140,1846,183,183,PAYMENT,0,0,0
140,1846,16,16,PAYMENT,0,0,0
140,1846,61,61,STOCK_LEVEL,0,0,0
140,1847,82,82,PAYMENT,0,0,0
140,1847,5,5,PAYMENT,0,0,0
140,1847,13,13,PAYMENT,0,0,0
140,1847,24,24,PAYMENT,0,0,0
140,1847,0,0,DELIVERY,0,0,0
140,1847,37,37,PAYMENT,0,0,0
140,1847,10,10,NEW_ORDER,0,0,0
140,1847,8,8,NEW_ORDER,0,0,0
140,1847,18,18,DELIVERY_BG,0,0,0
140,1848,7,7,PAYMENT,0,0,0
140,1848,81,81,NEW_ORDER,0,0,0
140,1848,41,41,NEW_ORDER,0,0,0
140,1849,0,0,DELIVERY,0,0,0
140,1849,20,20,NEW_ORDER,0,0,0
140,1849,23,23,DELIVERY_BG,0,0,0
140,1849,10,10,NEW_ORDER,0,0,0
140,1850,6,6,NEW_ORDER,0,0,0
140,1850,21,21,DELIVERY_BG,0,0,0
140,1851,17,17,ORDER_STATUS,0,0,0
140,1851,32,32,PAYMENT,0,0,0
140,1851,10,10,NEW_ORDER,0,0,0
140,1851,13,13,NEW_ORDER,0,0,0
140,1851,12,12,PAYMENT,0,0,0
140,1851,52,52,STOCK_LEVEL,0,0,0
140,1852,0,0,DELIVERY,0,0,0
140,1852,47,47,STOCK_LEVEL,0,0,0
140,1852,108,108,PAYMENT,0,0,0
140,1853,12,12,NEW_ORDER,0,0,0
140,1853,116,116,PAYMENT,0,0,0
140,1853,10,10,NEW_ORDER,0,0,0
140,1853,16,16,NEW_ORDER,0,0,0
140,1853,51,51,PAYMENT,0,0,0
140,1853,9,9,PAYMENT,0,0,0
140,1854,10,10,PAYMENT,0,0,0
140,1854,29,29,NEW_ORDER,0,0,0
140,1854,18,18,ORDER_STATUS,0,0,0
140,1854,11,11,NEW_ORDER,0,0,0
140,1854,17,17,DELIVERY_BG,0,0,0
140,1854,20,20,NEW_ORDER,0,0,0
140,1855,10,10,NEW_ORDER,0,0,0
140,1855,21,21,PAYMENT,0,0,0
140,1855,11,11,NEW_ORDER,0,0,0
140,1855,13,13,NEW_ORDER,0,0,0
140,1855,0,0,DELIVERY,0,0,0
140,1856,14,14,PAYMENT,0,0,0
140,1856,15,15,NEW_ORDER,0,0,0
140,1856,38,38,NEW_ORDER,0,0,0
140,1856,10,10,NEW_ORDER,0,0,0
140,1856,10,10,NEW_ORDER,0,0,0
140,1856,14,14,PAYMENT,0,0,0
140,1856,49,49,STOCK_LEVEL,0,0,0
140,1856,12,12,PAYMENT,0,0,0
140,1856,27,27,NEW_ORDER,0,0,0
140,1856,0,0,DELIVERY,0,0,0
140,1856,2,2,PAYMENT,0,0,0
140,1856,15,15,PAYMENT,0,0,0
140,1856,9,9,ORDER_STATUS,0,0,0
140,1857,37,37,PAYMENT,0,0,0
140,1857,1,1,PAYMENT,0,0,0
140,1857,0,0,DELIVERY,0,0,0
140,1858,3,3,NEW_ORDER,0,0,0
140,1858,17,17,NEW_ORDER,0,0,0
140,1858,2,2,PAYMENT,0,0,0
140,1858,5,5,NEW_ORDER,0,0,0
140,1858,0,0,DELIVERY,0,0,0
140,1858,26,26,DELIVERY_BG,0,0,0
140,1858,14,14,PAYMENT,0,0,0
140,1858,16,16,PAYMENT,0,0,0
140,1858,16,16,PAYMENT,0,0,0
140,1859,4,4,NEW_ORDER,0,0,0
140,1859,5,5,NEW_ORDER,0,0,0
140,1859,17,17,NEW_ORDER,0,0,0
140,1859,4,4,PAYMENT,0,0,0
140,1859,11,11,NEW_ORDER,0,0,0
140,1859,26,26,PAYMENT,0,0,0
140,1859,5,5,NEW_ORDER,0,0,0
140,1859,18,18,NEW_ORDER,0,0,0
140,1859,17,17,PAYMENT,0,0,0
140,1860,4,4,NEW_ORDER,0,0,0
140,1860,43,43,PAYMENT,0,0,0
140,1860,7,7,NEW_ORDER,0,0,0
140,1860,19,19,PAYMENT,0,0,0
140,1860,10,10,PAYMENT,0,0,0
140,1860,4,4,PAYMENT,0,0,0
140,1861,28,28,NEW_ORDER,0,0,0
140,1861,10,10,PAYMENT,0,0,0
140,1861,144,144,NEW_ORDER,0,0,0
140,1861,48,48,STOCK_LEVEL,0,0,0
140,1862,6,6,PAYMENT,0,0,0
140,1862,6,6,NEW_ORDER,0,0,0
140,1862,4,4,NEW_ORDER,0,0,0
140,1862,21,21,NEW_ORDER,0,0,0
140,1863,6,6,NEW_ORDER,0,0,0
140,1863,16,16,PAYMENT,0,0,0
140,1863,19,19,NEW_ORDER,0,0,0
140,1863,30,30,NEW_ORDER,0,0,0
140,1863,16,16,PAYMENT,0,0,0
140,1863,9,9,PAYMENT,0,0,0
140,1863,4,4,PAYMENT,0,0,0
140,1863,13,13,PAYMENT,0,0,0
140,1864,11,11,PAYMENT,0,0,0
140,1864,3,3,PAYMENT,0,0,0
140,1864,4,4,NEW_ORDER,0,0,0
140,1865,22,22,DELIVERY_BG,0,0,0
140,1865,19,19,NEW_ORDER,0,0,0
140,1865,24,24,PAYMENT,0,0,0
140,1865,1,1,PAYMENT,0,0,0
140,1865,28,28,PAYMENT,0,0,0
140,1865,6,6,NEW_ORDER,0,0,0
140,1866,21,21,NEW_ORDER,0,0,0
140,1866,17,17,NEW_ORDER,0,0,0
140,1867,8,8,NEW_ORDER,0,0,0
140,1867,4,4,NEW_ORDER,0,0,0
140,1867,29,29,PAYMENT,0,0,0
140,1867,4,4,PAYMENT,0,0,0
140,1867,53,53,STOCK_LEVEL,0,0,0
140,1868,55,55,PAYMENT,0,0,0
140,1868,52,52,PAYMENT,0,0,0
140,1868,26,26,NEW_ORDER,0,0,0
140,1868,5,5,PAYMENT,0,0,0
140,1869,24,24,NEW_ORDER,0,0,0
140,1869,22,22,NEW_ORDER,0,0,0
140,1869,10,10,NEW_ORDER,0,0,0
140,1869,0,0,DELIVERY,0,0,0
140,1869,48,48,STOCK_LEVEL,0,0,0
140,1869,13,13,DELIVERY_BG,0,0,0
140,1869,65,65,NEW_ORDER,0,0,0
140,1870,23,23,PAYMENT,0,0,0
140,1870,10,10,ORDER_STATUS,0,0,0
140,1870,57,57,STOCK_LEVEL,0,0,0
140,1870,45,45,PAYMENT,0,0,0
140,1870,65,65,PAYMENT,0,0,0
140,1870,37,37,PAYMENT,0,0,0
140,1870,78,78,PAYMENT,0,0,0
140,1870,35,35,NEW_ORDER,0,0,0
140,1870,0,0,DELIVERY,0,0,0
140,1870,50,50,NEW_ORDER,0,0,0
140,1871,7,7,NEW_ORDER,0,0,0
140,1871,56,56,PAYMENT,0,0,0
140,1871,20,20,NEW_ORDER,0,0,0
140,1871,6,6,NEW_ORDER,0,0,0
140,1871,51,51,STOCK_LEVEL,0,0,0
140,1871,22,22,NEW_ORDER,0,0,0
140,1871,8,8,NEW_ORDER,0,0,0
140,1872,21,21,PAYMENT,0,0,0
140,1872,9,9,NEW_ORDER,0,0,0
140,1872,11,11,NEW_ORDER,0,0,0
140,1872,0,0,DELIVERY,0,0,0
140,1872,25,25,PAYMENT,0,0,0
140,1872,30,30,NEW_ORDER,0,0,0
140,1872,13,13,NEW_ORDER,0,0,0
140,1872,33,33,NEW_ORDER,0,0,0
140,1872,3,3,PAYMENT,0,0,0
140,1873,50,50,STOCK_LEVEL,0,0,0
140,1873,9,9,NEW_ORDER,0,0,0
140,1873,125,125,NEW_ORDER,0,0,0
140,1874,66,66,PAYMENT,0,0,0
140,1874,18,18,PAYMENT,0,0,0
140,1874,0,0,DELIVERY,0,0,0
140,1875,31,31,NEW_ORDER,0,0,0
140,1875,15,15,NEW_ORDER,0,0,0
140,1875,12,12,NEW_ORDER,0,0,0
140,1875,28,28,NEW_ORDER,0,0,0
140,1876,75,75,NEW_ORDER,0,0,0
140,1876,0,0,DELIVERY,0,0,0
140,1876,13,13,PAYMENT,0,0,0
140,1876,5,5,PAYMENT,0,0,0
140,1876,14,14,PAYMENT,0,0,0
140,1876,17,17,PAYMENT,0,0,0
140,1876,2,2,PAYMENT,0,0,0
140,1877,19,19,DELIVERY_BG,0,0,0
140,1877,34,34,PAYMENT,0,0,0
140,1877,16,16,NEW_ORDER,0,0,0
140,1877,19,19,NEW_ORDER,0,0,0
140,1877,5,5,PAYMENT,0,0,0
140,1878,16,16,NEW_ORDER,0,0,0
140,1878,13,13,PAYMENT,0,0,0
140,1878,20,20,NEW_ORDER,0,0,0
140,1878,5,5,PAYMENT,0,0,0
140,1879,24,24,DELIVERY_BG,0,0,0
140,1879,19,19,PAYMENT,0,0,0
140,1879,16,16,NEW_ORDER,0,0,0
140,1879,4,4,PAYMENT,0,0,0
140,1879,29,29,PAYMENT,0,0,0
140,1879,23,23,PAYMENT,0,0,0
140,1879,47,47,NEW_ORDER,0,0,0
140,1879,50,50,NEW_ORDER,0,0,0
140,1880,3,3,PAYMENT,0,0,0
140,1880,13,13,NEW_ORDER,0,0,0
140,1881,11,11,NEW_ORDER,0,0,0
140,1881,3,3,PAYMENT,0,0,0
140,1881,37,37,NEW_ORDER,0,0,0
140,1881,32,32,DELIVERY_BG,0,0,0
140,1881,17,17,PAYMENT,0,0,0
140,1882,41,41,NEW_ORDER,0,0,0
140,1882,5,5,PAYMENT,0,0,0
140,1882,6,6,PAYMENT,0,0,0
140,1882,69,69,PAYMENT,0,0,0
140,1882,40,40,PAYMENT,0,0,0
140,1882,30,30,DELIVERY_BG,0,0,0
140,1882,24,24,NEW_ORDER,0,0,0
140,1882,72,72,STOCK_LEVEL,0,0,0
140,1882,17,17,NEW_ORDER,0,0,0
140,1882,147,147,NEW_ORDER,1,0,0
140,1883,8,8,NEW_ORDER,0,0,0
140,1883,13,13,PAYMENT,0,0,0
140,1883,29,29,NEW_ORDER,0,0,0
140,1883,14,14,PAYMENT,0,0,0
140,1883,15,15,NEW_ORDER,0,0,0
140,1883,1,1,PAYMENT,0,0,0
140,1883,3,3,NEW_ORDER,0,0,0
140,1883,6,6,NEW_ORDER,0,0,0
140,1883,6,6,PAYMENT,0,0,0
140,1884,6,6,NEW_ORDER,0,0,0
140,1884,155,155,PAYMENT,0,0,0
140,1884,53,53,STOCK_LEVEL,0,0,0
140,1884,13,13,PAYMENT,0,0,0
140,1885,16,16,NEW_ORDER,0,0,0
140,1885,32,32,PAYMENT,0,0,0
140,1885,40,40,PAYMENT,0,0,0
140,1885,14,14,PAYMENT,0,0,0
140,1885,44,44,PAYMENT,0,0,0
140,1885,44,44,NEW_ORDER,0,0,0
140,1885,6,6,PAYMENT,0,0,0
140,1886,24,24,NEW_ORDER,0,0,0
140,1886,4,4,NEW_ORDER,0,0,0
140,1886,19,19,NEW_ORDER,0,0,0
140,1886,0,0,DELIVERY,0,0,0
140,1886,8,8,NEW_ORDER,0,0,0
140,1886,49,49,STOCK_LEVEL,0,0,0
140,1886,21,21,PAYMENT,0,0,0
140,1886,18,18,NEW_ORDER,0,0,0
140,1886,65,65,NEW_ORDER,0,0,0
140,1887,53,53,PAYMENT,0,0,0
140,1887,31,31,NEW_ORDER,0,0,0
140,1887,27,27,NEW_ORDER,0,0,0
140,1887,10,10,PAYMENT,0,0,0
140,1887,29,29,NEW_ORDER,0,0,0
140,1887,38,38,PAYMENT,0,0,0
140,1887,17,17,NEW_ORDER,0,0,0
140,1887,12,12,PAYMENT,0,0,0
140,1887,0,0,DELIVERY,0,0,0
140,1887,5,5,PAYMENT,0,0,0
140,1887,12,12,NEW_ORDER,0,0,0
140,1887,52,52,STOCK_LEVEL,0,0,0
140,1889,10,10,ORDER_STATUS,0,0,0
140,1889,0,0,DELIVERY,0,0,0
140,1890,83,83,STOCK_LEVEL,0,0,0
140,1890,24,24,PAYMENT,0,0,0
140,1891,9,9,PAYMENT,0,0,0
140,1891,22,22,NEW_ORDER,0,0,0
140,1891,44,44,DELIVERY_BG,0,0,0
140,1891,21,21,NEW_ORDER,0,0,0
140,1891,22,22,DELIVERY_BG,0,0,0
140,1891,26,26,NEW_ORDER,0,0,0
140,1891,21,21,NEW_ORDER,0,0,0
140,1891,10,10,NEW_ORDER,0,0,0
140,1891,10,10,NEW_ORDER,0,0,0
140,1891,11,11,NEW_ORDER,0,0,0
140,1892,20,20,NEW_ORDER,0,0,0
140,1892,49,49,STOCK_LEVEL,0,0,0
140,1892,48,48,NEW_ORDER,0,0,0
140,1892,18,18,DELIVERY_BG,0,0,0
140,1893,69,69,NEW_ORDER,0,0,0
140,1893,8,8,ORDER_STATUS,0,0,0
140,1893,23,23,ORDER_STATUS,0,0,0
140,1895,9,9,ORDER_STATUS,0,0,0
140,1900,21,21,PAYMENT,0,0,0
140,1900,15,15,PAYMENT,0,0,0
140,1900,30,30,DELIVERY_BG,0,0,0
140,1900,15,15,NEW_ORDER,0,0,0
140,1900,14,14,NEW_ORDER,0,0,0
140,1900,29,29,NEW_ORDER,0,0,0
140,1900,48,48,NEW_ORDER,0,0,0
140,1900,8,8,PAYMENT,0,0,0
140,1900,28,28,NEW_ORDER,0,0,0
140,1900,32,32,NEW_ORDER,0,0,0
140,1900,31,31,PAYMENT,0,0,0
140,1900,0,0,DELIVERY,0,0,0
140,1900,20,20,NEW_ORDER,0,0,0
140,1900,17,17,NEW_ORDER,0,0,0
140,1905,23,23,NEW_ORDER,0,0,0
140,1905,35,35,NEW_ORDER,0,0,0
140,1906,55,55,STOCK_LEVEL,0,0,0
140,1906,72,72,STOCK_LEVEL,0,0,0
140,1906,52,52,STOCK_LEVEL,0,0,0
140,1906,22,22,PAYMENT,0,0,0
140,1907,20,20,PAYMENT,0,0,0
140,1907,0,0,DELIVERY,0,0,0
140,1907,24,24,PAYMENT,0,0,0
140,1907,17,17,PAYMENT,0,0,0
140,1907,51,51,NEW_ORDER,0,0,0
140,1907,48,48,PAYMENT,0,0,0
140,1907,20,20,PAYMENT,0,0,0
140,1907,28,28,PAYMENT,0,0,0
140,1907,25,25,PAYMENT,0,0,0
140,1907,50,50,DELIVERY_BG,0,0,0
140,1907,25,25,PAYMENT,0,0,0
140,1907,34,34,NEW_ORDER,0,0,0
140,1908,17,17,NEW_ORDER,0,0,0
140,1908,17,17,PAYMENT,0,0,0
140,1908,23,23,PAYMENT,0,0,0
140,1908,25,25,PAYMENT,0,0,0
140,1908,22,22,PAYMENT,0,0,0
140,1908,21,21,NEW_ORDER,0,0,0
140,1908,22,22,DELIVERY_BG,0,0,0
140,1908,26,26,PAYMENT,0,0,0
140,1908,50,50,NEW_ORDER,0,0,0
140,1908,30,30,PAYMENT,0,0,0
140,1908,24,24,PAYMENT,0,0,0
140,1908,0,0,DELIVERY,0,0,0
140,1908,26,26,NEW_ORDER,0,0,0
140,1909,38,38,PAYMENT,0,0,0
140,1910,34,34,NEW_ORDER,0,0,0
140,1910,5,5,NEW_ORDER,0,0,0
140,1910,50,50,NEW_ORDER,0,0,0
140,1910,37,37,PAYMENT,0,0,0
140,1910,0,0,DELIVERY,0,0,0
140,1911,44,44,PAYMENT,0,0,0
140,1912,29,29,NEW_ORDER,0,0,0
140,1913,22,22,PAYMENT,0,0,0
140,1913,52,52,NEW_ORDER,0,0,0
140,1913,31,31,NEW_ORDER,0,0,0
140,1913,26,26,PAYMENT,0,0,0
140,1913,7,7,NEW_ORDER,0,0,0
140,1913,46,46,STOCK_LEVEL,0,0,0
140,1913,41,41,PAYMENT,0,0,0
140,1914,14,14,NEW_ORDER,0,0,0
140,1914,8,8,NEW_ORDER,0,0,0
140,1914,54,54,NEW_ORDER,0,0,0
140,1915,120,120,PAYMENT,0,0,0
140,1915,24,24,PAYMENT,0,0,0
140,1915,59,59,PAYMENT,0,0,0
140,1915,47,47,PAYMENT,0,0,0
140,1915,28,28,PAYMENT,0,0,0
140,1915,36,36,PAYMENT,0,0,0
140,1915,42,42,NEW_ORDER,0,0,0
140,1915,10,10,PAYMENT,0,0,0
140,1915,24,24,PAYMENT,0,0,0
140,1915,30,30,PAYMENT,0,0,0
140,1915,50,50,NEW_ORDER,0,0,0
140,1916,23,23,PAYMENT,0,0,0
140,1916,10,10,PAYMENT,0,0,0
140,1916,44,44,DELIVERY_BG,0,0,0
140,1916,16,16,PAYMENT,0,0,0
140,1916,24,24,NEW_ORDER,0,0,0
140,1916,6,6,PAYMENT,0,0,0
140,1916,0,0,DELIVERY,0,0,0
140,1917,17,17,NEW_ORDER,0,0,0
140,1917,10,10,DELIVERY_BG,0,0,0
140,1917,17,17,PAYMENT,0,0,0
140,1918,26,26,PAYMENT,0,0,0
140,1918,18,18,PAYMENT,0,0,0
140,1918,2,2,PAYMENT,0,0,0
140,1918,66,66,PAYMENT,0,0,0
140,1918,33,33,PAYMENT,0,0,0
140,1918,202,202,PAYMENT,0,0,0
140,1918,8,8,NEW_ORDER,0,0,0
140,1919,12,12,NEW_ORDER,0,0,0
140,1919,12,12,PAYMENT,0,0,0
140,1919,26,26,NEW_ORDER,0,0,0
140,1919,12,12,PAYMENT,0,0,0
140,1919,35,35,PAYMENT,0,0,0
140,1919,11,11,NEW_ORDER,0,0,0
140,1919,4,4,NEW_ORDER,0,0,0
140,1920,7,7,NEW_ORDER,0,0,0
140,1920,0,0,DELIVERY,0,0,0
140,1920,31,31,DELIVERY_BG,0,0,0
140,1920,38,38,NEW_ORDER,0,0,0
140,1920,78,78,PAYMENT,0,0,0
140,1920,3,3,NEW_ORDER,0,0,0
140,1920,37,37,PAYMENT,0,0,0
140,1920,29,29,NEW_ORDER,0,0,0
140,1920,62,62,PAYMENT,0,0,0
140,1922,7,7,PAYMENT,0,0,0
140,1922,7,7,PAYMENT,0,0,0
140,1922,17,17,PAYMENT,0,0,0
140,1922,37,37,NEW_ORDER,0,0,0
140,1922,7,7,NEW_ORDER,0,0,0
140,1923,14,14,NEW_ORDER,0,0,0
140,1923,8,8,NEW_ORDER,0,0,0
140,1923,52,52,STOCK_LEVEL,0,0,0
140,1923,8,8,NEW_ORDER,0,0,0
140,1923,0,0,DELIVERY,0,0,0
140,1923,6,6,PAYMENT,0,0,0
140,1923,23,23,PAYMENT,0,0,0
140,1923,16,16,NEW_ORDER,0,0,0
140,1923,5,5,PAYMENT,0,0,0
140,1923,36,36,DELIVERY_BG,0,0,0
140,1923,3,3,NEW_ORDER,0,0,0
140,1924,48,48,STOCK_LEVEL,0,0,0
140,1924,42,42,PAYMENT,0,0,0
140,1924,6,6,PAYMENT,0,0,0
140,1924,33,33,NEW_ORDER,0,0,0
140,1925,72,72,NEW_ORDER,0,0,0
140,1925,7,7,NEW_ORDER,0,0,0
140,1925,11,11,NEW_ORDER,0,0,0
140,1925,34,34,NEW_ORDER,0,0,0
140,1925,5,5,NEW_ORDER,0,0,0
140,1926,7,7,ORDER_STATUS,0,0,0
140,1926,11,11,NEW_ORDER,0,0,0
140,1926,50,50,STOCK_LEVEL,0,0,0
140,1926,3,3,PAYMENT,0,0,0
140,1926,1,1,PAYMENT,0,0,0
140,1926,18,18,DELIVERY_BG,0,0,0
140,1926,4,4,PAYMENT,0,0,0
140,1926,18,18,PAYMENT,0,0,0
140,1926,7,7,NEW_ORDER,0,0,0
140,1927,20,20,PAYMENT,0,0,0
140,1927,9,9,NEW_ORDER,0,0,0
140,1927,10,10,NEW_ORDER,0,0,0
140,1927,40,40,NEW_ORDER,0,0,0
140,1927,8,8,NEW_ORDER,0,0,0
140,1928,6,6,NEW_ORDER,0,0,0
140,1928,16,16,PAYMENT,0,0,0
140,1928,9,9,NEW_ORDER,0,0,0
140,1928,12,12,PAYMENT,0,0,0
140,1930,5,5,PAYMENT,0,0,0
140,1930,17,17,PAYMENT,0,0,0
140,1930,8,8,NEW_ORDER,0,0,0
140,1930,60,60,PAYMENT,0,0,0
140,1930,46,46,PAYMENT,0,0,0
140,1930,7,7,PAYMENT,0,0,0
140,1930,22,22,NEW_ORDER,0,0,0
140,1930,4,4,NEW_ORDER,0,0,0
140,1930,6,6,NEW_ORDER,0,0,0
140,1930,6,6,ORDER_STATUS,0,0,0
140,1930,22,22,PAYMENT,0,0,0
140,1930,7,7,NEW_ORDER,0,0,0
140,1931,8,8,NEW_ORDER,0,0,0
140,1931,31,31,DELIVERY_BG,0,0,0
140,1931,12,12,PAYMENT,0,0,0
140,1931,38,38,NEW_ORDER,0,0,0
140,1931,55,55,DELIVERY_BG,0,0,0
140,1931,31,31,NEW_ORDER,0,0,0
140,1931,16,16,NEW_ORDER,0,0,0
140,1931,4,4,NEW_ORDER,0,0,0
140,1932,17,17,NEW_ORDER,0,0,0
140,1932,53,53,PAYMENT,0,0,0
140,1932,25,25,PAYMENT,0,0,0
140,1932,1,1,PAYMENT,0,0,0
140,1932,65,65,PAYMENT,0,0,0
140,1932,12,12,DELIVERY_BG,0,0,0
140,1933,7,7,NEW_ORDER,0,0,0
140,1933,50,50,STOCK_LEVEL,0,0,0
140,1933,57,57,NEW_ORDER,0,0,0
140,1933,20,20,PAYMENT,0,0,0
140,1933,62,62,PAYMENT,0,0,0
140,1933,49,49,PAYMENT,0,0,0
140,1933,6,6,PAYMENT,0,0,0
140,1934,26,26,PAYMENT,0,0,0
140,1934,6,6,NEW_ORDER,0,0,0
140,1934,18,18,DELIVERY_BG,0,0,0
140,1934,8,8,NEW_ORDER,0,0,0
140,1935,19,19,NEW_ORDER,0,0,0
140,1935,28,28,NEW_ORDER,0,0,0
140,1935,68,68,NEW_ORDER,0,0,0
140,1935,19,19,NEW_ORDER,0,0,0
140,1936,26,26,DELIVERY_BG,0,0,0
140,1936,31,31,NEW_ORDER,0,0,0
140,1936,6,6,NEW_ORDER,0,0,0
140,1936,13,13,DELIVERY_BG,0,0,0
140,1936,8,8,NEW_ORDER,0,0,0
140,1936,49,49,STOCK_LEVEL,0,0,0
140,1936,6,6,ORDER_STATUS,0,0,0
140,1937,51,51,STOCK_LEVEL,0,0,0
140,1937,50,50,STOCK_LEVEL,0,0,0
140,1937,17,17,NEW_ORDER,0,0,0
140,1937,30,30,PAYMENT,0,0,0
140,1937,21,21,NEW_ORDER,0,0,0
140,1939,140,140,STOCK_LEVEL,0,0,0
140,1939,31,31,NEW_ORDER,0,0,0
140,1939,48,48,STOCK_LEVEL,0,0,0
140,1940,21,21,NEW_ORDER,0,0,0
140,1940,57,57,STOCK_LEVEL,0,0,0
140,1941,14,14,NEW_ORDER,0,0,0
140,1942,9,9,ORDER_STATUS,0,0,0
140,1942,0,0,DELIVERY,0,0,0
140,1942,6,6,ORDER_STATUS,0,0,0
140,1943,3,3,PAYMENT,0,0,0
140,1943,8,8,PAYMENT,0,0,0
140,1943,23,23,PAYMENT,0,0,0
140,1943,17,17,PAYMENT,0,0,0
140,1944,13,13,PAYMENT,0,0,0
140,1944,12,12,PAYMENT,0,0,0
140,1944,91,91,PAYMENT,0,0,0
140,1944,26,26,PAYMENT,0,0,0
140,1944,53,53,STOCK_LEVEL,0,0,0
140,1945,9,9,PAYMENT,0,0,0
140,1945,15,15,PAYMENT,0,0,0
140,1945,23,23,PAYMENT,0,0,0
140,1945,45,45,PAYMENT,0,0,0
140,1945,13,13,PAYMENT,0,0,0
140,1946,14,14,NEW_ORDER,0,0,0
140,1946,54,54,STOCK_LEVEL,0,0,0
140,1946,12,12,NEW_ORDER,0,0,0
140,1946,14,14,NEW_ORDER,0,0,0
140,1946,16,16,NEW_ORDER,0,0,0
140,1946,16,16,PAYMENT,0,0,0
140,1946,0,0,DELIVERY,0,0,0
140,1946,0,0,DELIVERY,0,0,0
140,1946,10,10,NEW_ORDER,0,0,0
140,1946,9,9,NEW_ORDER,0,0,0
140,1946,10,10,NEW_ORDER,0,0,0
140,1946,16,16,NEW_ORDER,0,0,0
140,1947,20,20,PAYMENT,0,0,0
140,1947,22,22,NEW_ORDER,0,0,0
140,1947,75,75,PAYMENT,0,0,0
140,1947,0,0,DELIVERY,0,0,0
140,1947,21,21,NEW_ORDER,0,0,0
140,1948,40,40,PAYMENT,0,0,0
140,1948,16,16,NEW_ORDER,0,0,0
140,1948,2,2,PAYMENT,0,0,0
140,1948,62,62,PAYMENT,0,0,0
140,1948,5,5,PAYMENT,0,0,0
140,1948,12,12,PAYMENT,0,0,0
140,1948,22,22,PAYMENT,0,0,0
140,1948,11,11,PAYMENT,0,0,0
140,1948,20,20,PAYMENT,0,0,0
140,1948,17,17,PAYMENT,0,0,0
140,1949,6,6,PAYMENT,0,0,0
140,1949,63,63,PAYMENT,0,0,0
140,1949,5,5,NEW_ORDER,0,0,0
140,1949,14,14,PAYMENT,0,0,0
140,1949,16,16,PAYMENT,0,0,0
140,1950,25,25,NEW_ORDER,0,0,0
140,1950,19,19,PAYMENT,0,0,0
140,1950,11,11,NEW_ORDER,0,0,0
140,1951,6,6,PAYMENT,0,0,0
140,1951,20,20,NEW_ORDER,0,0,0
140,1951,45,45,PAYMENT,0,0,0
140,1951,2,2,PAYMENT,0,0,0
140,1951,21,21,PAYMENT,0,0,0
140,1951,2,2,PAYMENT,0,0,0
140,1951,20,20,NEW_ORDER,0,0,0
140,1952,7,7,NEW_ORDER,0,0,0
140,1952,6,6,PAYMENT,0,0,0
140,1952,3,3,PAYMENT,0,0,0
140,1952,28,28,NEW_ORDER,0,0,0
140,1952,20,20,NEW_ORDER,0,0,0
140,1952,44,44,PAYMENT,0,0,0
140,1953,0,0,DELIVERY,0,0,0
140,1953,8,8,NEW_ORDER,0,0,0
140,1955,48,48,STOCK_LEVEL,0,0,0
140,1956,41,41,PAYMENT,0,0,0
140,1956,8,8,NEW_ORDER,0,0,0
140,1956,10,10,NEW_ORDER,0,0,0
140,1956,29,29,PAYMENT,0,0,0
140,1956,8,8,PAYMENT,0,0,0
140,1956,41,41,PAYMENT,0,0,0
140,1956,19,19,NEW_ORDER,0,0,0
140,1956,9,9,NEW_ORDER,0,0,0
140,1956,14,14,DELIVERY_BG,0,0,0
140,1956,141,141,PAYMENT,0,0,0
140,1956,23,23,NEW_ORDER,0,0,0
140,1956,23,23,PAYMENT,0,0,0
140,1956,37,37,PAYMENT,0,0,0
140,1957,24,24,PAYMENT,0,0,0
140,1957,11,11,DELIVERY_BG,0,0,0
140,1957,9,9,NEW_ORDER,0,0,0
140,1957,6,6,NEW_ORDER,0,0,0
140,1957,34,34,NEW_ORDER,0,0,0
140,1957,49,49,NEW_ORDER,0,0,0
140,1958,24,24,NEW_ORDER,0,0,0
140,1958,10,10,NEW_ORDER,0,0,0
140,1958,23,23,NEW_ORDER,0,0,0
140,1959,73,73,PAYMENT,0,0,0
140,1959,12,12,PAYMENT,0,0,0
140,1959,8,8,PAYMENT,0,0,0
140,1959,7,7,PAYMENT,0,0,0
140,1959,45,45,PAYMENT,0,0,0
140,1959,6,6,PAYMENT,0,0,0
140,1959,33,33,PAYMENT,0,0,0
140,1959,13,13,PAYMENT,0,0,0
140,1959,28,28,NEW_ORDER,0,0,0
140,1959,41,41,PAYMENT,0,0,0
140,1960,19,19,PAYMENT,0,0,0
140,1960,23,23,PAYMENT,0,0,0
140,1960,47,47,STOCK_LEVEL,0,0,0
140,1960,109,109,STOCK_LEVEL,0,0,0
140,1961,12,12,ORDER_STATUS,0,0,0
140,1961,33,33,PAYMENT,0,0,0
140,1961,53,53,PAYMENT,0,0,0
