run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
144,29451,122,122,PAYMENT,0,0,0
144,29452,122,122,PAYMENT,0,0,0
144,29452,134,134,NEW_ORDER,0,0,0
144,29452,124,124,NEW_ORDER,0,0,0
144,29452,135,135,DELIVERY_BG,0,0,0
144,29452,108,108,PAYMENT,0,0,0
144,29452,140,140,NEW_ORDER,0,0,0
144,29453,147,147,DELIVERY_BG,0,0,0
144,29457,6,6,ORDER_STATUS,0,0,0
144,29488,139,139,STOCK_LEVEL,0,0,0
144,29492,146,146,PAYMENT,0,0,0
144,29492,25954,25954,STOCK_LEVEL,0,0,0
144,29493,156,156,PAYMENT,0,0,0
144,29493,162,162,PAYMENT,0,0,0
144,29493,97,97,NEW_ORDER,0,0,0
144,29493,0,0,DELIVERY,0,0,0
144,29493,165,165,PAYMENT,0,0,0
144,29493,42,42,PAYMENT,0,0,0
144,29494,157,157,NEW_ORDER,0,0,0
144,29494,177,177,NEW_ORDER,0,0,0
144,29494,43,43,PAYMENT,0,0,0
144,29494,1,1,PAYMENT,0,0,0
144,29494,161,161,NEW_ORDER,0,0,0
144,29495,2,2,PAYMENT,0,0,0
144,29500,48,48,PAYMENT,0,0,0
144,29500,49,49,PAYMENT,0,0,0
144,29500,172,172,NEW_ORDER,0,0,0
144,29500,200,200,NEW_ORDER,0,0,0
144,29500,48,48,NEW_ORDER,0,0,0
144,29500,43,43,PAYMENT,0,0,0
144,29501,49,49,PAYMENT,0,0,0
144,29502,163,163,NEW_ORDER,0,0,0
144,29502,10,10,PAYMENT,0,0,0
144,29502,210,210,NEW_ORDER,0,0,0
144,29504,10,10,NEW_ORDER,0,0,0
144,29505,163,163,NEW_ORDER,0,0,0
144,29505,52,52,NEW_ORDER,0,0,0
144,29505,177,177,NEW_ORDER,0,0,0
144,29505,0,0,DELIVERY,0,0,0
144,29505,17,17,PAYMENT,0,0,0
144,29505,11,11,PAYMENT,0,0,0
144,29509,4,4,PAYMENT,0,0,0
144,29509,204,204,DELIVERY_BG,0,0,0
144,29509,57,57,NEW_ORDER,0,0,0
144,29510,15,15,NEW_ORDER,0,0,0
144,29510,18,18,PAYMENT,0,0,0
144,29510,8815,8815,ORDER_STATUS,0,0,0
144,29511,18,18,PAYMENT,0,0,0
144,29511,16,16,PAYMENT,0,0,0
144,29511,11,11,PAYMENT,0,0,0
144,29511,17,17,NEW_ORDER,0,0,0
144,29513,13,13,PAYMENT,0,0,0
144,29513,11,11,NEW_ORDER,0,0,0
144,29630,126,126,NEW_ORDER,0,0,0
144,29631,122,122,PAYMENT,0,0,0
144,29631,138,138,DELIVERY_BG,0,0,0
144,29631,131,131,NEW_ORDER,0,0,0
144,29631,282,282,NEW_ORDER,0,0,0
144,29631,302,302,NEW_ORDER,0,0,0
144,29633,269,269,NEW_ORDER,0,0,0
144,29633,128,128,NEW_ORDER,0,0,0
144,29635,122,122,PAYMENT,0,0,0
144,29636,135,135,NEW_ORDER,0,0,0
144,29638,8928,8928,ORDER_STATUS,0,0,0
144,29638,0,0,DELIVERY,0,0,0
144,29674,38,38,PAYMENT,0,0,0
144,29674,174,174,PAYMENT,0,0,0
144,29674,43,43,PAYMENT,0,0,0
144,29674,43,43,NEW_ORDER,0,0,0
144,29713,203,203,NEW_ORDER,0,0,0
144,29714,9737,9737,ORDER_STATUS,0,0,0
144,29717,207,207,NEW_ORDER,0,0,0
144,29717,204,204,NEW_ORDER,0,0,0
144,29717,223,223,NEW_ORDER,0,0,0
144,29735,18,18,PAYMENT,0,0,0
144,29735,224,224,STOCK_LEVEL,0,0,0
144,29737,2,2,NEW_ORDER,0,0,0
144,29737,237,237,NEW_ORDER,0,0,0
144,29738,233,233,NEW_ORDER,0,0,0
144,29738,238,238,NEW_ORDER,0,0,0
144,29739,230,230,NEW_ORDER,0,0,0
144,29740,231,231,NEW_ORDER,0,0,0
144,29741,105,105,NEW_ORDER,0,0,0
144,29751,120,120,STOCK_LEVEL,0,0,0
144,29758,127,127,STOCK_LEVEL,0,0,0
144,29772,279,279,PAYMENT,0,0,0
144,29773,271,271,PAYMENT,0,0,0
144,29773,268,268,DELIVERY_BG,0,0,0
144,29773,453,453,DELIVERY_BG,0,0,0
144,29775,264,264,ORDER_STATUS,0,0,0
144,29778,104,104,NEW_ORDER,1,0,0
144,29782,47,47,PAYMENT,0,0,0
144,29784,282,282,NEW_ORDER,0,0,0
144,29849,111,111,NEW_ORDER,0,0,0
144,29849,397,397,NEW_ORDER,0,0,0
144,29849,108,108,NEW_ORDER,0,0,0
144,29850,176,176,NEW_ORDER,0,0,0
144,29850,9775,9775,ORDER_STATUS,0,0,0
144,29859,120,120,PAYMENT,0,0,0
144,29859,0,0,DELIVERY,0,0,0
144,29859,8523,8523,ORDER_STATUS,0,0,0
144,29928,618,618,PAYMENT,0,0,0
144,29928,418,418,PAYMENT,0,0,0
144,29928,298,298,ORDER_STATUS,0,0,0
144,29938,10,10,PAYMENT,0,0,0
144,29938,305,305,NEW_ORDER,0,0,0
144,29939,157,157,NEW_ORDER,0,0,0
144,29939,166,166,PAYMENT,0,0,0
144,29939,0,0,DELIVERY,0,0,0
144,30014,239,239,NEW_ORDER,0,0,0
144,30018,507,507,NEW_ORDER,0,0,0
144,30018,245,245,PAYMENT,0,0,0
144,30029,91,91,PAYMENT,0,0,0
144,30030,397,397,PAYMENT,0,0,0
144,30030,293,293,PAYMENT,0,0,0
144,30030,525,525,PAYMENT,0,0,0
144,30030,356,356,NEW_ORDER,0,0,0
144,30034,283,283,PAYMENT,0,0,0
144,30034,96,96,PAYMENT,0,0,0
144,30034,4,4,NEW_ORDER,0,0,0
144,30034,175,175,NEW_ORDER,0,0,0
144,30034,403,403,NEW_ORDER,0,0,0
144,30034,256,256,NEW_ORDER,0,0,0
144,30091,242,242,NEW_ORDER,0,0,0
144,30108,169,169,NEW_ORDER,0,0,0
144,30108,0,0,DELIVERY,0,0,0
144,30115,343,343,STOCK_LEVEL,0,0,0
144,30127,12,12,PAYMENT,0,0,0
144,30127,113,113,NEW_ORDER,0,0,0
144,30127,354,354,NEW_ORDER,0,0,0
144,30127,343,343,NEW_ORDER,0,0,0
144,30127,35,35,NEW_ORDER,0,0,0
144,30127,97,97,PAYMENT,0,0,0
144,30128,1,1,PAYMENT,0,0,0
144,30128,1,1,PAYMENT,0,0,0
144,30128,98,98,PAYMENT,0,0,0
144,30129,99,99,PAYMENT,0,0,0
144,30159,128,128,PAYMENT,0,0,0
144,30208,358,358,NEW_ORDER,0,0,0
144,30209,82,82,PAYMENT,0,0,0
144,30209,469,469,PAYMENT,0,0,0
144,30209,80,80,PAYMENT,0,0,0
144,30209,175,175,PAYMENT,0,0,0
144,30209,50,50,PAYMENT,0,0,0
144,30239,112,112,NEW_ORDER,0,0,0
144,30258,49,49,PAYMENT,0,0,0
144,30258,130,130,PAYMENT,0,0,0
144,30258,500,500,PAYMENT,0,0,0
144,30258,409,409,NEW_ORDER,0,0,0
144,30263,525,525,NEW_ORDER,0,0,0
144,30263,54,54,PAYMENT,0,0,0
144,30263,229,229,NEW_ORDER,0,0,0
144,30263,546,546,PAYMENT,0,0,0
144,30264,245,245,PAYMENT,0,0,0
144,30267,58,58,PAYMENT,0,0,0
144,30267,27,27,PAYMENT,0,0,0
144,30267,3,3,NEW_ORDER,0,0,0
144,30267,756,756,PAYMENT,0,0,0
144,30272,238,238,NEW_ORDER,0,0,0
144,30272,145,145,NEW_ORDER,0,0,0
144,30272,634,634,DELIVERY_BG,0,0,0
144,30273,556,556,NEW_ORDER,0,0,0
144,30278,5,5,PAYMENT,0,0,0
144,30281,153,153,NEW_ORDER,0,0,0
144,30281,73,73,NEW_ORDER,0,0,0
144,30281,544,544,NEW_ORDER,0,0,0
144,30281,607,607,PAYMENT,0,0,0
144,30281,8,8,PAYMENT,0,0,0
144,30281,247,247,NEW_ORDER,0,0,0
144,30281,353,353,NEW_ORDER,0,0,0
144,30286,23,23,PAYMENT,0,0,0
144,30286,0,0,DELIVERY,0,0,0
144,30286,252,252,PAYMENT,0,0,0
144,30286,268,268,NEW_ORDER,0,0,0
144,30286,19,19,PAYMENT,0,0,0
144,30287,437,437,NEW_ORDER,0,0,0
144,30287,29,29,NEW_ORDER,0,0,0
144,30287,0,0,PAYMENT,0,0,0
144,30287,15,15,PAYMENT,0,0,0
144,30288,21,21,PAYMENT,0,0,0
144,30289,8,8,NEW_ORDER,0,0,0
144,30289,10,10,NEW_ORDER,0,0,0
144,30289,2,2,PAYMENT,0,0,0
144,30290,27,27,NEW_ORDER,0,0,0
144,30292,433,433,DELIVERY_BG,0,0,0
144,30294,166,166,NEW_ORDER,0,0,0
144,30295,28,28,NEW_ORDER,0,0,0
144,30295,32,32,PAYMENT,0,0,0
144,30295,14,14,PAYMENT,0,0,0
144,30298,12,12,PAYMENT,0,0,0
144,30298,4,4,PAYMENT,0,0,0
144,30298,40,40,NEW_ORDER,0,0,0
144,30299,12,12,PAYMENT,0,0,0
144,30299,10,10,PAYMENT,0,0,0
144,30299,18,18,PAYMENT,0,0,0
144,30299,18,18,PAYMENT,0,0,0
144,30299,32,32,NEW_ORDER,0,0,0
144,30299,172,172,NEW_ORDER,0,0,0
144,30299,26,26,NEW_ORDER,0,0,0
144,30299,371,371,NEW_ORDER,0,0,0
144,30300,13,13,PAYMENT,0,0,0
144,30302,2,2,PAYMENT,0,0,0
144,30302,4,4,PAYMENT,0,0,0
144,30303,4,4,PAYMENT,0,0,0
144,30303,14,14,NEW_ORDER,0,0,0
144,30303,17,17,PAYMENT,0,0,0
144,30303,39,39,NEW_ORDER,0,0,0
144,30304,12,12,PAYMENT,0,0,0
144,30307,49,49,PAYMENT,0,0,0
144,30307,273,273,PAYMENT,0,0,0
144,30307,17,17,NEW_ORDER,0,0,0
144,30308,22,22,PAYMENT,0,0,0
144,30312,31,31,NEW_ORDER,0,0,0
144,30315,106,106,NEW_ORDER,0,0,0
144,30319,24,24,NEW_ORDER,0,0,0
144,30320,25,25,PAYMENT,0,0,0
144,30320,21,21,PAYMENT,0,0,0
144,30320,21,21,PAYMENT,0,0,0
144,30320,21,21,NEW_ORDER,0,0,0
144,30322,18,18,NEW_ORDER,0,0,0
144,30322,18,18,NEW_ORDER,0,0,0
144,30322,15,15,PAYMENT,0,0,0
144,30322,27,27,PAYMENT,0,0,0
144,30322,23,23,NEW_ORDER,0,0,0
144,30325,3,3,PAYMENT,0,0,0
144,30329,27,27,NEW_ORDER,0,0,0
144,30329,48,48,NEW_ORDER,0,0,0
144,30331,11,11,PAYMENT,0,0,0
144,30337,38,38,NEW_ORDER,0,0,0
144,30337,48,48,PAYMENT,0,0,0
144,30337,15,15,NEW_ORDER,0,0,0
144,30337,49,49,STOCK_LEVEL,0,0,0
144,30337,39,39,PAYMENT,0,0,0
144,30337,12,12,PAYMENT,0,0,0
144,30338,40,40,PAYMENT,0,0,0
144,30338,19,19,NEW_ORDER,0,0,0
144,30338,230,230,DELIVERY_BG,0,0,0
144,30340,82,82,NEW_ORDER,0,0,0
144,30342,5,5,PAYMENT,0,0,0
144,30342,40,40,NEW_ORDER,0,0,0
144,30343,57,57,DELIVERY_BG,0,0,0
144,30343,36,36,NEW_ORDER,0,0,0
144,30343,5,5,PAYMENT,0,0,0
144,30345,32,32,NEW_ORDER,0,0,0
144,30345,25,25,NEW_ORDER,0,0,0
144,30345,64,64,NEW_ORDER,0,0,0
144,30345,631,631,STOCK_LEVEL,0,0,0
144,30346,8,8,NEW_ORDER,0,0,0
144,30347,25,25,ORDER_STATUS,0,0,0
144,30347,27,27,NEW_ORDER,0,0,0
144,30347,1,1,PAYMENT,0,0,0
144,30349,2,2,PAYMENT,0,0,0
144,30349,12,12,NEW_ORDER,0,0,0
144,30349,4,4,PAYMENT,0,0,0
144,30350,1548,1548,STOCK_LEVEL,0,0,0
144,30350,15554,15554,STOCK_LEVEL,0,0,0
144,30350,43,43,PAYMENT,0,0,0
144,30350,35,35,NEW_ORDER,0,0,0
144,30350,19,19,NEW_ORDER,0,0,0
144,30350,12,12,NEW_ORDER,0,0,0
144,30351,48,48,NEW_ORDER,0,0,0
144,30351,52,52,PAYMENT,0,0,0
144,30351,22,22,NEW_ORDER,0,0,0
144,30351,14,14,NEW_ORDER,0,0,0
144,30351,14,14,NEW_ORDER,0,0,0
144,30351,31,31,NEW_ORDER,0,0,0
144,30352,2,2,PAYMENT,0,0,0
144,30353,13,13,NEW_ORDER,0,0,0
144,30354,18588,18588,STOCK_LEVEL,0,0,0
144,30355,22887,22887,STOCK_LEVEL,0,0,0
144,30355,5,5,NEW_ORDER,0,0,0
144,30356,417,417,DELIVERY_BG,0,0,0
144,30356,3,3,PAYMENT,0,0,0
144,30356,57,57,NEW_ORDER,1,0,0
144,30356,48,48,STOCK_LEVEL,0,0,0
144,30357,54,54,PAYMENT,0,0,0
144,30357,0,0,DELIVERY,0,0,0
144,30357,6,6,ORDER_STATUS,0,0,0
144,30360,5,5,PAYMENT,0,0,0
144,30361,10,10,NEW_ORDER,0,0,0
144,30361,18,18,PAYMENT,0,0,0
144,30361,12,12,PAYMENT,0,0,0
144,30403,48,48,STOCK_LEVEL,0,0,0
144,30428,79,79,STOCK_LEVEL,0,0,0
144,30450,98,98,NEW_ORDER,0,0,0
144,30451,95,95,NEW_ORDER,0,0,0
144,30451,101,101,NEW_ORDER,0,0,0
144,30451,1,1,PAYMENT,0,0,0
144,30451,109,109,NEW_ORDER,0,0,0
144,30453,96,96,NEW_ORDER,0,0,0
144,30474,118,118,NEW_ORDER,0,0,0
144,30474,124,124,NEW_ORDER,0,0,0
144,30474,129,129,NEW_ORDER,0,0,0
144,30475,120,120,ORDER_STATUS,0,0,0
144,30475,124,124,NEW_ORDER,0,0,0
144,30479,5,5,NEW_ORDER,0,0,0
144,30479,4,4,NEW_ORDER,0,0,0
144,30479,51,51,NEW_ORDER,0,0,0
144,30480,129,129,STOCK_LEVEL,0,0,0
144,30480,124,124,PAYMENT,0,0,0
144,30484,134,134,NEW_ORDER,0,0,0
144,30489,167,167,NEW_ORDER,0,0,0
144,30489,133,133,PAYMENT,0,0,0
144,30490,129,129,PAYMENT,0,0,0
144,30490,139,139,NEW_ORDER,0,0,0
144,30490,1,1,PAYMENT,0,0,0
144,30490,130,130,NEW_ORDER,0,0,0
144,30491,144,144,NEW_ORDER,0,0,0
144,30491,88,88,NEW_ORDER,0,0,0
144,30496,135,135,NEW_ORDER,0,0,0
144,30499,138,138,NEW_ORDER,0,0,0
144,30499,19,19,NEW_ORDER,0,0,0
144,30499,152,152,NEW_ORDER,0,0,0
144,30499,9,9,PAYMENT,0,0,0
144,30500,4,4,PAYMENT,0,0,0
144,30502,3,3,PAYMENT,0,0,0
144,30503,4,4,NEW_ORDER,0,0,0
144,30503,166,166,PAYMENT,0,0,0
144,30505,2,2,PAYMENT,0,0,0
144,30505,163,163,NEW_ORDER,0,0,0
144,30505,168,168,PAYMENT,0,0,0
144,30506,27,27,NEW_ORDER,0,0,0
144,30507,2,2,PAYMENT,0,0,0
144,30510,31,31,NEW_ORDER,0,0,0
144,30510,153,153,DELIVERY_BG,0,0,0
144,30511,161,161,PAYMENT,0,0,0
144,30511,60,60,PAYMENT,0,0,0
144,30513,38,38,NEW_ORDER,0,0,0
144,30515,25,25,NEW_ORDER,0,0,0
144,30515,164,164,NEW_ORDER,0,0,0
144,30515,8,8,NEW_ORDER,0,0,0
144,30516,42,42,PAYMENT,0,0,0
144,30516,27,27,NEW_ORDER,0,0,0
144,30516,171,171,NEW_ORDER,0,0,0
144,30516,0,0,DELIVERY,0,0,0
144,30516,167,167,NEW_ORDER,0,0,0
144,30516,0,0,DELIVERY,0,0,0
144,30517,42,42,NEW_ORDER,0,0,0
144,30519,8,8,PAYMENT,0,0,0
144,30519,68,68,NEW_ORDER,0,0,0
144,30522,7,7,ORDER_STATUS,0,0,0
144,30522,6,6,ORDER_STATUS,0,0,0
144,30524,73,73,NEW_ORDER,0,0,0
144,30525,10,10,PAYMENT,0,0,0
144,30525,9,9,PAYMENT,0,0,0
144,30525,25,25,PAYMENT,0,0,0
144,30525,35,35,NEW_ORDER,0,0,0
144,30525,23,23,NEW_ORDER,0,0,0
144,30526,7,7,PAYMENT,0,0,0
144,30528,18,18,NEW_ORDER,0,0,0
144,30531,16,16,NEW_ORDER,0,0,0
144,30531,6,6,PAYMENT,0,0,0
144,30531,26,26,PAYMENT,0,0,0
144,30532,52,52,NEW_ORDER,0,0,0
144,30532,1,1,PAYMENT,0,0,0
144,30532,41,41,NEW_ORDER,0,0,0
144,30533,43,43,NEW_ORDER,0,0,0
144,30533,80,80,NEW_ORDER,0,0,0
144,30534,31,31,PAYMENT,0,0,0
144,30534,6,6,NEW_ORDER,0,0,0
144,30535,29,29,NEW_ORDER,0,0,0
144,30540,6,6,PAYMENT,0,0,0
144,30540,61,61,NEW_ORDER,0,0,0
144,30540,21,21,NEW_ORDER,0,0,0
144,30540,8,8,NEW_ORDER,0,0,0
144,30540,9,9,PAYMENT,0,0,0
144,30541,16,16,NEW_ORDER,0,0,0
144,30541,17,17,NEW_ORDER,0,0,0
144,30541,0,0,DELIVERY,0,0,0
144,30543,3,3,NEW_ORDER,0,0,0
144,30543,3,3,PAYMENT,0,0,0
144,30544,12,12,NEW_ORDER,0,0,0
144,30545,2,2,PAYMENT,0,0,0
144,30545,5,5,NEW_ORDER,0,0,0
144,30545,11,11,ORDER_STATUS,0,0,0
144,30545,23,23,NEW_ORDER,0,0,0
144,30547,22,22,PAYMENT,0,0,0
144,30548,8,8,PAYMENT,0,0,0
144,30549,23,23,PAYMENT,0,0,0
144,30549,38,38,NEW_ORDER,0,0,0
144,30549,17,17,NEW_ORDER,0,0,0
144,30549,27,27,NEW_ORDER,0,0,0
144,30549,0,0,PAYMENT,0,0,0
144,30550,1,1,PAYMENT,0,0,0
144,30550,19,19,NEW_ORDER,0,0,0
144,30550,17,17,NEW_ORDER,0,0,0
144,30551,38,38,PAYMENT,0,0,0
144,30552,17,17,PAYMENT,0,0,0
144,30553,8,8,PAYMENT,0,0,0
144,30553,1,1,PAYMENT,0,0,0
144,30553,0,0,PAYMENT,0,0,0
144,30555,10,10,NEW_ORDER,0,0,0
144,30555,14,14,NEW_ORDER,0,0,0
144,30556,40,40,DELIVERY_BG,0,0,0
144,30557,6,6,PAYMENT,0,0,0
144,30558,7766,7766,ORDER_STATUS,0,0,0
144,30558,10,10,PAYMENT,0,0,0
144,30559,14,14,NEW_ORDER,0,0,0
144,30561,36,36,NEW_ORDER,0,0,0
144,30562,18,18,NEW_ORDER,0,0,0
144,30563,30,30,NEW_ORDER,0,0,0
144,30563,10,10,NEW_ORDER,0,0,0
144,30565,9,9,ORDER_STATUS,0,0,0
144,30565,15,15,PAYMENT,0,0,0
144,30565,16,16,PAYMENT,0,0,0
144,30565,2,2,PAYMENT,0,0,0
144,30566,8,8,NEW_ORDER,0,0,0
144,30566,2434,2434,ORDER_STATUS,0,0,0
144,30567,68,68,PAYMENT,0,0,0
144,30569,4,4,PAYMENT,0,0,0
144,30570,8,8,PAYMENT,0,0,0
144,30570,4,4,PAYMENT,0,0,0
144,30571,21,21,PAYMENT,0,0,0
144,30572,23,23,PAYMENT,0,0,0
144,30572,7308,7308,ORDER_STATUS,0,0,0
144,30572,9,9,NEW_ORDER,0,0,0
144,30572,0,0,DELIVERY,0,0,0
144,30573,7776,7776,ORDER_STATUS,0,0,0
144,30573,0,0,PAYMENT,0,0,0
144,30575,10,10,PAYMENT,0,0,0
144,30579,18,18,NEW_ORDER,0,0,0
144,30579,12,12,NEW_ORDER,0,0,0
144,30580,64,64,DELIVERY_BG,0,0,0
144,30580,1,1,PAYMENT,0,0,0
144,30583,57,57,STOCK_LEVEL,0,0,0
144,30584,43,43,DELIVERY_BG,0,0,0
144,30590,24,24,NEW_ORDER,0,0,0
144,30592,47,47,PAYMENT,0,0,0
144,30592,33,33,NEW_ORDER,0,0,0
144,30593,18,18,PAYMENT,0,0,0
144,30597,54,54,STOCK_LEVEL,0,0,0
144,30597,44,44,NEW_ORDER,0,0,0
144,30599,16,16,ORDER_STATUS,0,0,0
144,30599,34,34,PAYMENT,0,0,0
144,30599,20,20,PAYMENT,0,0,0
144,30600,30,30,PAYMENT,0,0,0
144,30600,60,60,NEW_ORDER,0,0,0
144,30600,8,8,NEW_ORDER,0,0,0
144,30602,29,29,NEW_ORDER,0,0,0
144,30605,4764,4764,DELIVERY_BG,0,0,0
144,30606,34,34,NEW_ORDER,0,0,0
144,30607,52,52,PAYMENT,0,0,0
144,30607,123,123,PAYMENT,0,0,0
144,30607,10,10,PAYMENT,0,0,0
144,30608,98,98,NEW_ORDER,0,0,0
144,30608,8,8,NEW_ORDER,0,0,0
144,30609,37,37,NEW_ORDER,0,0,0
144,30609,2,2,PAYMENT,0,0,0
144,30609,44,44,PAYMENT,0,0,0
144,30611,21,21,NEW_ORDER,0,0,0
144,30611,31,31,NEW_ORDER,0,0,0
144,30614,59,59,STOCK_LEVEL,0,0,0
144,30617,17,17,PAYMENT,0,0,0
144,30618,18,18,PAYMENT,0,0,0
144,30618,11,11,PAYMENT,0,0,0
144,30618,34,34,PAYMENT,0,0,0
144,30619,5,5,PAYMENT,0,0,0
144,30619,0,0,PAYMENT,0,0,0
144,30619,0,0,PAYMENT,0,0,0
144,30620,23,23,NEW_ORDER,0,0,0
144,30620,70,70,PAYMENT,0,0,0
144,30620,0,0,DELIVERY,0,0,0
144,30621,116,116,PAYMENT,0,0,0
144,30624,25,25,NEW_ORDER,0,0,0
144,30624,25,25,ORDER_STATUS,0,0,0
144,30625,19,19,ORDER_STATUS,0,0,0
144,30630,30,30,PAYMENT,0,0,0
144,30631,84,84,NEW_ORDER,0,0,0
144,30633,14,14,NEW_ORDER,0,0,0
144,30636,79,79,PAYMENT,0,0,0
144,30637,13,13,PAYMENT,0,0,0
144,30637,13,13,NEW_ORDER,0,0,0
144,30639,14,14,NEW_ORDER,0,0,0
144,30639,0,0,DELIVERY,0,0,0
144,30639,81,81,PAYMENT,0,0,0
144,30640,22,22,PAYMENT,0,0,0
144,30641,36,36,NEW_ORDER,0,0,0
144,30642,31,31,NEW_ORDER,0,0,0
144,30642,0,0,DELIVERY,0,0,0
144,30642,1,1,PAYMENT,0,0,0
144,30642,2,2,NEW_ORDER,0,0,0
144,30646,74,74,DELIVERY_BG,0,0,0
144,30646,38,38,NEW_ORDER,0,0,0
144,30646,77,77,PAYMENT,0,0,0
144,30646,37,37,NEW_ORDER,0,0,0
144,30648,1425,1425,DELIVERY_BG,0,0,0
144,30652,43,43,PAYMENT,0,0,0
144,30652,19,19,PAYMENT,0,0,0
144,30655,34,34,NEW_ORDER,0,0,0
144,30656,16,16,PAYMENT,0,0,0
144,30657,1,1,PAYMENT,0,0,0
144,30657,335,335,PAYMENT,0,0,0
144,30661,30,30,ORDER_STATUS,0,0,0
144,30665,29,29,PAYMENT,0,0,0
144,30665,19,19,NEW_ORDER,0,0,0
144,30736,116,116,STOCK_LEVEL,0,0,0
144,30736,0,0,DELIVERY,0,0,0
144,30754,184,184,NEW_ORDER,0,0,0
144,30757,100,100,PAYMENT,0,0,0
144,30757,110,110,PAYMENT,0,0,0
144,30757,102,102,PAYMENT,0,0,0
144,30758,116,116,PAYMENT,0,0,0
144,30758,151,151,NEW_ORDER,0,0,0
144,30785,174,174,NEW_ORDER,0,0,0
144,30792,35,35,NEW_ORDER,0,0,0
144,30792,34,34,PAYMENT,0,0,0
144,30792,463,463,PAYMENT,0,0,0
144,30793,191,191,NEW_ORDER,0,0,0
144,30793,185,185,NEW_ORDER,0,0,0
144,30799,153,153,ORDER_STATUS,0,0,0
144,30800,42,42,PAYMENT,0,0,0
144,30800,251,251,PAYMENT,0,0,0
144,30800,163,163,PAYMENT,0,0,0
144,30801,44,44,NEW_ORDER,0,0,0
144,30801,181,181,DELIVERY_BG,0,0,0
144,30801,0,0,DELIVERY,0,0,0
144,30805,175,175,STOCK_LEVEL,0,0,0
144,30806,214,214,PAYMENT,0,0,0
144,30806,6,6,PAYMENT,0,0,0
144,30806,14,14,PAYMENT,0,0,0
144,30809,144,144,ORDER_STATUS,0,0,0
144,30811,312,312,PAYMENT,0,0,0
144,30811,169,169,NEW_ORDER,0,0,0
144,30818,33,33,PAYMENT,0,0,0
144,30818,9,9,PAYMENT,0,0,0
144,30818,166,166,NEW_ORDER,0,0,0
144,30818,157,157,NEW_ORDER,0,0,0
144,30818,12,12,PAYMENT,0,0,0
144,30818,19,19,NEW_ORDER,0,0,0
144,30819,19,19,PAYMENT,0,0,0
144,30819,65,65,NEW_ORDER,0,0,0
144,30819,162,162,NEW_ORDER,0,0,0
144,30820,20,20,NEW_ORDER,0,0,0
144,30820,240,240,NEW_ORDER,0,0,0
144,30820,303,303,NEW_ORDER,0,0,0
144,30820,27,27,NEW_ORDER,0,0,0
144,30822,30,30,ORDER_STATUS,0,0,0
144,30824,2786,2786,DELIVERY_BG,0,0,0
144,30824,215,215,PAYMENT,0,0,0
144,30824,253,253,NEW_ORDER,0,0,0
144,30824,19,19,NEW_ORDER,0,0,0
144,30824,185,185,DELIVERY_BG,0,0,0
144,30824,32,32,NEW_ORDER,0,0,0
144,30830,4991,4991,ORDER_STATUS,0,0,0
144,30831,30,30,DELIVERY_BG,0,0,0
144,30834,383,383,PAYMENT,0,0,0
144,30834,23,23,NEW_ORDER,0,0,0
144,30834,16,16,PAYMENT,0,0,0
144,30834,491,491,NEW_ORDER,0,0,0
144,30834,28,28,NEW_ORDER,0,0,0
144,30834,23,23,NEW_ORDER,0,0,0
144,30835,11,11,PAYMENT,0,0,0
144,30839,46,46,NEW_ORDER,0,0,0
144,30841,223,223,PAYMENT,0,0,0
144,30841,193,193,NEW_ORDER,0,0,0
144,30842,41,41,ORDER_STATUS,0,0,0
144,30842,24,24,PAYMENT,0,0,0
144,30843,23,23,PAYMENT,0,0,0
144,30843,9,9,PAYMENT,0,0,0
144,30843,37,37,NEW_ORDER,0,0,0
144,30844,198,198,NEW_ORDER,0,0,0
144,30847,28,28,NEW_ORDER,0,0,0
144,30849,207,207,DELIVERY_BG,0,0,0
144,30849,31,31,NEW_ORDER,0,0,0
144,30849,25,25,NEW_ORDER,0,0,0
144,30849,25,25,PAYMENT,0,0,0
144,30849,184,184,ORDER_STATUS,0,0,0
144,30850,7,7,ORDER_STATUS,0,0,0
144,30850,28,28,PAYMENT,0,0,0
144,30850,26,26,NEW_ORDER,0,0,0
144,30850,16,16,NEW_ORDER,0,0,0
144,30850,7,7,PAYMENT,0,0,0
144,30850,30,30,PAYMENT,0,0,0
144,30850,9,9,NEW_ORDER,0,0,0
144,30850,32,32,NEW_ORDER,0,0,0
144,30851,20,20,NEW_ORDER,0,0,0
144,30851,33,33,NEW_ORDER,0,0,0
144,30851,32,32,NEW_ORDER,0,0,0
144,30851,21,21,ORDER_STATUS,0,0,0
144,30851,27,27,ORDER_STATUS,0,0,0
144,30851,33,33,NEW_ORDER,0,0,0
144,30851,258,258,PAYMENT,0,0,0
144,30855,12,12,NEW_ORDER,0,0,0
144,30855,13,13,ORDER_STATUS,0,0,0
144,30855,5,5,NEW_ORDER,0,0,0
144,30855,5,5,PAYMENT,0,0,0
144,30855,14,14,PAYMENT,0,0,0
144,30855,6,6,PAYMENT,0,0,0
144,30856,7,7,PAYMENT,0,0,0
144,30856,120,120,DELIVERY_BG,0,0,0
144,30856,0,0,DELIVERY,0,0,0
144,30856,22,22,PAYMENT,0,0,0
144,30856,21,21,NEW_ORDER,0,0,0
144,30857,6,6,ORDER_STATUS,0,0,0
144,30859,25,25,NEW_ORDER,0,0,0
144,30863,44,44,NEW_ORDER,0,0,0
144,30867,47,47,STOCK_LEVEL,0,0,0
